infra,session_id,sentence,label
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you for calling in today.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Next up is Mary Ann, followed by Matthew Wilder.",
cdp-seattle-21723dcf,3ff69ec37fe6,"Yes, this is Mary Ann Mercer.",
cdp-seattle-21723dcf,3ff69ec37fe6,"I'm emeritus faculty at the University of Washington, and I also want to speak on the patent waivers for the COVID-19 vaccines.",
cdp-seattle-21723dcf,3ff69ec37fe6,But I just want to addition to all these important comments that you've already heard.,
cdp-seattle-21723dcf,3ff69ec37fe6,"The question is, why should the city council weigh in on this?",
cdp-seattle-21723dcf,3ff69ec37fe6,"And to me, frankly, it's because you folks are national leaders in addressing important social and economic challenges, meaning minimum wage, homelessness, police violence.",
cdp-seattle-21723dcf,3ff69ec37fe6,"Taking a stand on this issue as something that's fundamental for Seattle, as well as for the rest of the world, it'll send an important message for other city governments all around the country.",
cdp-seattle-21723dcf,3ff69ec37fe6,"You represent us all on this important issue, and we will, again, greatly appreciate a principled stand on, in this case, how we can equitably counter the pandemic everywhere.",
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you for calling in today.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Next up is Matthew, followed by Raghav Kaushik.",
cdp-seattle-21723dcf,3ff69ec37fe6,"Hi, my name is Matt.",
cdp-seattle-21723dcf,3ff69ec37fe6,I'm a renter in Capitol Hill and a tech worker.,
cdp-seattle-21723dcf,3ff69ec37fe6,I just want to urge the council members to vote yes on council member Salant's resolution urging Biden to waive intellectual property laws.,
cdp-seattle-21723dcf,3ff69ec37fe6,The private ownership of intellectual property is a barrier to overcoming this global pandemic.,
cdp-seattle-21723dcf,3ff69ec37fe6,"The world population is one population, so inequality in production and distribution is a structural issue that undermines recovery internationally.",
cdp-seattle-21723dcf,3ff69ec37fe6,The billionaire class wants it both ways.,
cdp-seattle-21723dcf,3ff69ec37fe6,"They want to see the light at the end of the tunnel, but also want to reap as many profits as possible from this profit-based distribution setup.",
cdp-seattle-21723dcf,3ff69ec37fe6,"And so this kind of setup is like vaccinating only the richest parts of the cities while ignoring the working class neighborhoods, but on a much larger international scale.",
cdp-seattle-21723dcf,3ff69ec37fe6,"And ultimately, we need international production of vaccines run democratically by health care workers in the interest of public health, not in billionaire profiteers who are putting us at risk right now.",
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you for calling in today.,
cdp-seattle-21723dcf,3ff69ec37fe6,"And next up, we're going to hear from Raghav Kaushik.",
cdp-seattle-21723dcf,3ff69ec37fe6,Can you hear me?,
cdp-seattle-21723dcf,3ff69ec37fe6,We can.,
cdp-seattle-21723dcf,3ff69ec37fe6,Go ahead.,
cdp-seattle-21723dcf,3ff69ec37fe6,My name is Raghav.,
cdp-seattle-21723dcf,3ff69ec37fe6,"I'm also here to urge everyone to support the resolution sponsored by Kshama Sawant, urging the Biden administration to suspend IP rights on COVID vaccines.",
cdp-seattle-21723dcf,3ff69ec37fe6,"I just want to point out that by now, this is a demand that is demanded by a majority of the world, actually.",
cdp-seattle-21723dcf,3ff69ec37fe6,"It's only blocked by a majority of countries in the WTO, which represent a majority of the population in the world.",
cdp-seattle-21723dcf,3ff69ec37fe6,And it's only blocked by a minority of big pharma interests.,
cdp-seattle-21723dcf,3ff69ec37fe6,"And unfortunately, also the Biden administration, which is siding with big pharma so far.",
cdp-seattle-21723dcf,3ff69ec37fe6,"And I also want to point out that in addition to all of these widespread support, you should be noticing from the public comments itself that there's a wide array of even citizens in this area who are supporting this demand, ranging from South Asians like organizations like API, Chaya, the Indian Association.",
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you so much for calling in today.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Colleagues, that does bring us to about 34 minutes of I'm sorry, 32 minutes of public comments.",
cdp-seattle-21723dcf,3ff69ec37fe6,So I had allotted 30 minutes for public comment.,
cdp-seattle-21723dcf,3ff69ec37fe6,So I am going to go ahead and conclude the public comment period.,
cdp-seattle-21723dcf,b6ea23f7a9a3,I'm going to go ahead and call on the first two speakers for public comment today.,
cdp-seattle-21723dcf,b6ea23f7a9a3,Our first two speakers are Howard Gail followed by Cody Zaleski.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Howard, welcome.",
cdp-seattle-21723dcf,b6ea23f7a9a3,Thank you.,
cdp-seattle-21723dcf,b6ea23f7a9a3,Good afternoon.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Howard Gail, District 7, commenting on continuing failure to have police accountability in Seattle.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"This Friday in four days we commemorate the fourth anniversary of the SBD's brutal murder of Charlene Lyles who was pregnant, leaving her four children motherless.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"At a public meeting after this murder, Councilmember Juarez said, quote, we will demand accountability, transparency and community oversight and not allow this to happen.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Council President Gonzalez said, quote, I want you to hold us accountable.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"We can't wait any longer for these systems to be changed, unquote.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"And Councilmember Herbold said that, quote, we are already shamed.",
cdp-seattle-21723dcf,b6ea23f7a9a3,What I am pledging to you is to work on finding a new way of doing things so that we can actually get different results.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"I will use the power that I have on the city council to change what is happening today in our city, unquote.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"But then the following years brought us the brutal SBD killings of Ayocea Palo Togo, Danny Rodriguez, Ryan Smith, Shawnee Kerr, Terry Kaver and Derek Caden.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Not only had nothing changed, but the families and loved ones of those killed by the SBD had to suffer, in addition to a brutal and unjust loss, a complete failure of accountability and justice because their loved ones were killed in Seattle where truly independent investigations have been and remain impossible.",
cdp-seattle-21723dcf,b6ea23f7a9a3,Seattle's police accountability system deemed all of these killings either lawful and proper or have not even completed or attempted an investigation into these killings.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"A recent NBC News report on officers who have repeatedly shot people focuses on one Seattle officer who shot four people, killing three, including the horrifying and completely avoidable murder of Ryan Smith in 2019.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"It is only through 100% civilian-led and run accountability that these past bad acts can be revealed, thereby preventing future ones.",
cdp-seattle-21723dcf,b6ea23f7a9a3,I invite everyone here to join Seattleites in a city initiative to finally create full civilian oversight of police by going to seattlestop.org.,
cdp-seattle-21723dcf,b6ea23f7a9a3,That is seattlestop.org.,
cdp-seattle-21723dcf,b6ea23f7a9a3,Thank you.,
cdp-seattle-21723dcf,b6ea23f7a9a3,Thank you so much for calling in today.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Our next speaker is Cody Zaleski, followed by Sage Wilson.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Cody, welcome.",
cdp-seattle-21723dcf,b6ea23f7a9a3,Hi.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Oh, hi.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"My name is Cody Zaleski, and I'm a resident of District 4.",
cdp-seattle-21723dcf,b6ea23f7a9a3,I'm here representing the organization Decriminalize Nature Seattle.,
cdp-seattle-21723dcf,b6ea23f7a9a3,Our group seeks to have entheogenic plant medicine be listed as the lowest long-term priorities with protection to medical practitioners.,
cdp-seattle-21723dcf,b6ea23f7a9a3,I'd first like to thank the seven Seattle City Council members for their signatures last week on a letter submitted by Council Members Lewis and Council Members Herbold.,
cdp-seattle-21723dcf,b6ea23f7a9a3,There is increasingly more recognition that the Schedule 1 designations of psychedelic entheogenic medicine is based in archaic misinformation.,
cdp-seattle-21723dcf,b6ea23f7a9a3,The examination and inclusion of these medicines in the OEIR Task Force is an extremely welcome change.,
cdp-seattle-21723dcf,b6ea23f7a9a3,We find that these entheogenic substances are incredibly valuable in the treatment of pathological rumination and psychiatric disorders.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Not only do these medicines carry low to no risk of addiction and abuse, but are actually beneficial in treating the abuse of their substances, such as alcohol and opiates.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Based on preliminary evidence, these medicines even exceed the success rate of 12-step programs.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"In addition to their inclusion on the OEIR Task Force, we would ask the City Council to signal their support by taking the very modest step of making enforcement of drug laws related to entheogens the lowest law enforcement priority as soon as possible.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"If the City of Seattle passes our measure, we would be the eighth city in the country to acknowledge the benefits of these substances and send a signal to state and federal lawmakers that people are ready for more comprehensive legal change.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Thank you, and I cede my time.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Thank you so much for calling in today, Cody.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Next up is Sage Wilson, followed by Raymond Evans.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Sage, welcome.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Hi, Sage Wilson here on behalf of Working Washington today to urge you to pass the Contractor Transparency Ordinance today, including the intention by Council to act this year to make the gig economy pay up.",
cdp-seattle-21723dcf,b6ea23f7a9a3,The COVID crisis has become a COVID bonanza for gig companies.,
cdp-seattle-21723dcf,b6ea23f7a9a3,Instacart alone added more than a half million new workers this past year.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"The gig companies have established new lines of business from prescription delivery to restaurant staffing, and dozens of executives have struck it rich.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"In fact, DoorDash's CEO was paid $400 million last year, one of the very highest pay packages on record.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Meanwhile, the people doing the work are paid as little as $2 a job, and too many food delivery workers can't afford food themselves.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"City Council took bold and effective action last year to pass emergency hazard pay in six days for many gig workers, and these laws have made a tremendous difference.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"However, as we look to the possibility of these emergency laws expiring, it's time to take the next step and act to advance permanent policies that raise pay, protect flexibility, and provide meaningful transparency to all gig workers.",
cdp-seattle-21723dcf,b6ea23f7a9a3,The timeline for action in the ordinance before you today is an important step in that direction.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"And as we work with stakeholders to hammer out a policy that raises pay, protects flexibility, and provides transparency, we welcome the clear statements about Council's intention to end what is effectively a subminimum wage for people who rely on gig work, including people of color, immigrant workers, workers with disabilities, LGBTQ workers, and other marginalized workers.",
cdp-seattle-21723dcf,b6ea23f7a9a3,I note also that Council is taking action today on a permanent policy to address some of the concerns raised by community restaurants about their dealings with gig companies.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"We appreciate Council has a multifaceted approach to reining in abuses by these multibillion-dollar corporations, and are glad to see Council is taking steps to address the needs of gig workers at the same time.",
cdp-seattle-21723dcf,b6ea23f7a9a3,Thank you again for your work on the transparency ordinance before you today.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"I look forward to it passing, including the language stating Council's intention to act this year to make the gig economy pay up.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Thanks for calling in, Sage.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Next up is Raymond Evans, followed by Kim Wolfe.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Raymond, welcome.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Thank you, Council members.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"My name is Raymond Evans, and I represent gig workers here in the Seattle-Puget Sound region.",
cdp-seattle-21723dcf,b6ea23f7a9a3,I've worked at Nordstrom for 22 years as a personal stylist of a very high-end clientele that serves in multiple capacities.,
cdp-seattle-21723dcf,b6ea23f7a9a3,I'm a local native of Seattle and also feel that the city has always been a place that I can relate to.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"But as a Black gay male who's gotten older and things have changed, the city is changing face, and I feel like we're leaving people behind and they're falling through the cracks.",
cdp-seattle-21723dcf,b6ea23f7a9a3,The gig work is a nice fallback.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"It allows people of color, Black, brown, whatever color they may be, to have a way to obtain a life for themselves, come to a city that's a wonderful place, provide a life, pursue a life, and make ends meet for themselves.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"But when we're doing work as gig workers and large companies that are making billions of dollars in profits are expecting us as the person who's already gone through trauma and trying to make a contribution to society to continue to rely on the graciousness of others who are also stressed, we fall through the cracks.",
cdp-seattle-21723dcf,b6ea23f7a9a3,People are making $3 and $4 an hour.,
cdp-seattle-21723dcf,b6ea23f7a9a3,We're riding around in cars that we can't pay permits on.,
cdp-seattle-21723dcf,b6ea23f7a9a3,We can't pay the licensing fees.,
cdp-seattle-21723dcf,b6ea23f7a9a3,We can't pay the maintenance.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"It's imperative that the city council, I encourage the city council to consider voting on this bill today for transparency so that we can have a better understanding of what these corporations are really doing so that Seattle can continue to be a city which is based in values, diversity, multiculturalism, ethnic sensitivity, Black Lives Matter.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"So I encourage you guys today to make that happen, and thank you for your time.",
cdp-seattle-21723dcf,b6ea23f7a9a3,Thank you for calling in today.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Next up is Kim Wolfe, followed by Erin Burkhalter.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Kim, welcome.",
cdp-seattle-21723dcf,b6ea23f7a9a3,Thank you.,
cdp-seattle-21723dcf,b6ea23f7a9a3,I'm Kimberly Wolfe.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"I'm a gig worker, and I'm supporting the passage of CB 1269, mostly because of the transparency that's in there, which is the first step that we need in order to know what exactly is happening and make sure that fair and just work is done.",
cdp-seattle-21723dcf,b6ea23f7a9a3,Make sure that fair standards are there for everyone.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Also, the commitment in this bill to pass fair labor standards or pay standards this year is the thing that I'm most excited about, and I really hope that you guys get this passed today.",
cdp-seattle-21723dcf,b6ea23f7a9a3,I concede the rest of my time.,
cdp-seattle-21723dcf,b6ea23f7a9a3,Thank you.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Thank you, Kim, for calling in.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Next up is Erin Burkhalter, followed by Michelle Thomas.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Erin, welcome.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Hi, I'm Erin Burkhalter.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"I am a project manager with the LEAD programs in the southwest area of King County, which includes the southwest precinct that opened operations in December.",
cdp-seattle-21723dcf,b6ea23f7a9a3,I'm here to talk about funding LEAD to bridge a gap to meet the needs of our community.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"In the southwest precinct, we have a great relationship working with area organizations, residents, and business owners, the latter of which are particularly excited about LEAD arriving to west Seattle and ask me all the time, what can we do to help?",
cdp-seattle-21723dcf,b6ea23f7a9a3,And they are also asking in what ways we might be able to help them.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"With a $3 million funding gap, we are asking businesses and residents for their patience, even though we have an important group who can help us prevent people from landing in the criminal justice system.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Filling the gap will not only provide us with resources in terms of case management we need for the program to be successful, but it will allow our community as well to participate in a program that prevents harm to the clients that we serve and impacts to the surrounding area.",
cdp-seattle-21723dcf,b6ea23f7a9a3,Thank you very much.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Thank you for calling in, Erin.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Next up is Michelle Thomas, followed by Mariah Mitchell.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Michelle, welcome.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Hi, I'm Michelle Thomas with the Washington Low Income Housing Alliance, testifying with strong support for the transparency ordinance before you today, including the commitment to take action to enact a minimum compensation policy for gig workers this year.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"The city and state have taken important steps to expand tenant protections and address our affordable housing crisis, but we have to do more, including by raising pay for gig workers who are some of the lowest paid workers in our city.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"According to the latest out of reach report from the National Low Income Housing Coalition, workers need a job paying more than $40 an hour to afford a two-bedroom apartment in King County.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"We have tens of thousands of jobs via apps like Instacart and DoorDash pay as little as $2 a job, far less than minimum wage.",
cdp-seattle-21723dcf,b6ea23f7a9a3,This is directly related to housing justice and the current eviction crisis.,
cdp-seattle-21723dcf,b6ea23f7a9a3,Economic security is housing security.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"When people get paid a living wage, they can afford to pay the rent.",
cdp-seattle-21723dcf,b6ea23f7a9a3,This is also about racial justice and creating an equitable recovery from the pandemic.,
cdp-seattle-21723dcf,b6ea23f7a9a3,BIPOC workers are highly represented as both gig workers and as renters.,
cdp-seattle-21723dcf,b6ea23f7a9a3,BIPOC renters disproportionately face housing insecurity and eviction.,
cdp-seattle-21723dcf,b6ea23f7a9a3,Ensuring fair and decent wages for gig workers is critical for racial justice and housing stability.,
cdp-seattle-21723dcf,b6ea23f7a9a3,I urge you to pass the transparency ordinance today with the commitment to take action this year to end the subminimum wage for gig workers.,
cdp-seattle-21723dcf,b6ea23f7a9a3,Thank you.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Thank you so much for calling in, Michelle.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Next up is Mariah Mitchell, followed by Jason Reeves.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Go ahead, Mariah.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Mariah, I see that you are unmuted on my end, but we cannot hear you, so check to see if you're muted on your phone.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Okay, I am.",
cdp-seattle-21723dcf,b6ea23f7a9a3,Can you hear me now?,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Yeah, we can hear you.",
cdp-seattle-21723dcf,b6ea23f7a9a3,Go ahead.,
cdp-seattle-21723dcf,b6ea23f7a9a3,Okay.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"My name is Mariah Mitchell, and I am calling in for the transparency today.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"I would like to say that I am a family member of Charlena Lyles, and I also grew up by the North Precinct, and I am very familiar with the racism that comes out of that precinct.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"But the reason I am calling today is with Working Washington, and I'm calling on the transparency on CB120069.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"I'm a single mom of three, and this last year, I've had to make the hard choices of whether to stay at home to help my children with schoolwork or bring us an income.",
cdp-seattle-21723dcf,b6ea23f7a9a3,My eldest child would likely stay at home in order to help the family out so that I could work as an Uber Eats driver instead of being able to attend her own activities.,
cdp-seattle-21723dcf,b6ea23f7a9a3,And the companies I have worked for boast the ability to make a flexible schedule for ourselves yet penalize us when daily life happens.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Establishing labor standards for gig workers would ensure transparency, continued flexibility, access to stability, and overall enrichment of our lives.",
cdp-seattle-21723dcf,b6ea23f7a9a3,It would also set equity standards for all so that nobody is getting paid less than minimum wage.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"When I first started working, the pay was great.",
cdp-seattle-21723dcf,b6ea23f7a9a3,I could do this.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"They cut our pay time and time again, currently without the hazard pay.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"The pay is substandard, and you can't live off of $2.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Along with that, they have done unfair background check and also have deactivated us without giving us a reason.",
cdp-seattle-21723dcf,b6ea23f7a9a3,You must create labor standards with full transparency for all gig workers.,
cdp-seattle-21723dcf,b6ea23f7a9a3,Thank you.,
cdp-seattle-21723dcf,b6ea23f7a9a3,I cede my time.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Next up is Jason Reeves, followed by Daniel Aruz.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"And, Daniel, if you are listening, you are showing up as not present on my end, so I won't be able to call on you until you show up as present.",
cdp-seattle-21723dcf,b6ea23f7a9a3,So double-check those numbers that you're using to call in.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Otherwise, we're going to hear from Jason Reeves, followed by Tiara Dearborn.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Jason, welcome.",
cdp-seattle-21723dcf,b6ea23f7a9a3,Thank you for having me.,
cdp-seattle-21723dcf,b6ea23f7a9a3,This actually marks my second year coming to the city council.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"And I, again, am also with Working Washington, and I've been coming here for two years asking for city council to back us up with minimum wage standards and transparency and help us truly keep making money out there.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Like Mariah said, we've seen pay cut after pay cut after pay cut while their revenues and all their stock prices and whatnot go up and up and up, and it's all because of us.",
cdp-seattle-21723dcf,b6ea23f7a9a3,We're out there making work happen.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"We need you guys to back us up because it's obviously, as we've seen with Prop 22, when they have the chance to make laws themselves, they make them themselves and they make it at the expense of the worker who is actually the best resource.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Satellites, we can do better.",
cdp-seattle-21723dcf,b6ea23f7a9a3,I've been asking for the last two years.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Come on, let's get this right.",
cdp-seattle-21723dcf,b6ea23f7a9a3,Let's do it now.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"I'm really, really excited.",
cdp-seattle-21723dcf,b6ea23f7a9a3,I think we're on the right track.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"We've been able to get the minimum wage standards, the transparency, the step in the right direction, but we need to keep going.",
cdp-seattle-21723dcf,b6ea23f7a9a3,And a happy two year anniversary.,
cdp-seattle-21723dcf,b6ea23f7a9a3,I see the rest of my time.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Thank you, Jason.",
cdp-seattle-21723dcf,b6ea23f7a9a3,Thanks for calling in today.,
cdp-seattle-21723dcf,b6ea23f7a9a3,Next up is Tiara Dearborn.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Again, William, if you're listening, make sure you double check those credentials that you called into the meeting for.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"And if you show up as present, I will give you your two minutes.",
cdp-seattle-21723dcf,b6ea23f7a9a3,Tiara.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Hi, my name is Tiara Dearborn, and I'm a project manager for LEAD in Seattle.",
cdp-seattle-21723dcf,b6ea23f7a9a3,I'm here to provide thanks to the council for today's proposed amendment of Council Bill 120096 that will fill LEAD's 2021 budget deficit.,
cdp-seattle-21723dcf,b6ea23f7a9a3,This will mean that we can continue to provide desperately needed wraparound case management services for individuals most traditionally impacted by the criminal legal system.,
cdp-seattle-21723dcf,b6ea23f7a9a3,That will work to actually address the underlying needs contributing to this behavior.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"This means that we can continue employing our case management team, including BIPOC individuals and individuals with lived experience who have dedicated their careers to doing this incredibly difficult and rewarding work.",
cdp-seattle-21723dcf,b6ea23f7a9a3,We can continue responding to community members and stakeholders' requests for a response that is not traditional enforcement to address low-level public order concerns.,
cdp-seattle-21723dcf,b6ea23f7a9a3,Thank you.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"Thank you for calling in today, Tiara.",
cdp-seattle-21723dcf,b6ea23f7a9a3,"Okay, I'm going to double check my spreadsheet here to see if any of the individuals who are pre-registered and showed up as not present are now present.",
cdp-seattle-21723dcf,b6ea23f7a9a3,And I am still seeing Daniel and William showing up as not present on my end.,
cdp-seattle-21723dcf,b6ea23f7a9a3,"So, IT, can you confirm that we don't have anyone else in the waiting room that is pre-registered and for public comment?",
cdp-seattle-21723dcf,e5c877619172,Public comment is now open.,
cdp-seattle-21723dcf,e5c877619172,It is 2.20 p.m.,
cdp-seattle-21723dcf,e5c877619172,So we will go until 2.40 p.m. or until we run out of folks to call on.,
cdp-seattle-21723dcf,e5c877619172,We'll begin with the first speaker on the list.,
cdp-seattle-21723dcf,e5c877619172,Please remember to press star six after you hear the prompt of you have been unmuted.,
cdp-seattle-21723dcf,e5c877619172,First up is Howard Gale followed by Joe Kunzler.,
cdp-seattle-21723dcf,e5c877619172,"Howard, welcome.",
cdp-seattle-21723dcf,e5c877619172,"Hi, good afternoon.",
cdp-seattle-21723dcf,e5c877619172,"Howard Gale, District Seven, commenting on police abuse and failed accountability.",
cdp-seattle-21723dcf,e5c877619172,There are currently a large number of bills on police reform and accountability before the state legislature.,
cdp-seattle-21723dcf,e5c877619172,"In particular, I'll note two.",
cdp-seattle-21723dcf,e5c877619172,"Substitute House Bill 1267, the result of the governor's task force on investigating police use of force provides that, quote, investigators should not be commissioned law enforcement officers, unquote, nor have been one in the prior two years, and that if an investigator was ever a law enforcement officer, quote, the director must conduct a review of prior disciplinary actions or complaints related to bias, unquote.",
cdp-seattle-21723dcf,e5c877619172,"Seattle's model is almost the complete opposite of that, requiring, requiring that SPD sergeants either exclusively investigate or serve as lead investigators on all serious misconduct cases.",
cdp-seattle-21723dcf,e5c877619172,"Substitute House Bill 1203 makes mandatory local civilian oversight boards, which, in complete contradistinction to Seattle's model, provides for full investigatory subpoena power and discipline.",
cdp-seattle-21723dcf,e5c877619172,The bill also prevents any person currently employed by law enforcement from serving on the community oversight board.,
cdp-seattle-21723dcf,e5c877619172,"Despite the progressive advances in the state legislature, the current city council appears determined to keep us mired in failed pseudo-accountability measures by demanding the legislature exempt Seattle police reform efforts from state legislation.",
cdp-seattle-21723dcf,e5c877619172,Let's be clear.,
cdp-seattle-21723dcf,e5c877619172,The council is currently demanding that accountability and justice be delayed.,
cdp-seattle-21723dcf,e5c877619172,"It is way past time to advocate for a fully civilianized police accountability subsystem under true community control, not a community commission without any power that spends too much time listening to itself and to experts and far too little time listening or giving voice to the community.",
cdp-seattle-21723dcf,e5c877619172,"Why does Seattle not deserve the police accountability system that the people of Newark, New Jersey, Nashville, Tennessee, San Diego, Portland, and Orlando have chosen, a system that the legislature is now considering?",
cdp-seattle-21723dcf,e5c877619172,Thank you.,
cdp-seattle-21723dcf,e5c877619172,Thank you.,
cdp-seattle-21723dcf,e5c877619172,Next up is Joe Kunstler.,
cdp-seattle-21723dcf,e5c877619172,Thank you.,
cdp-seattle-21723dcf,e5c877619172,"Good afternoon, Seattle.",
cdp-seattle-21723dcf,e5c877619172,"First, after watching the council president on a brand new cruise regarding police accountability, it's safe to say that the council president has undergone a realignment of the policy.",
cdp-seattle-21723dcf,e5c877619172,The same council president who doesn't walk the talk and claims to watch it is much more conclusive.,
cdp-seattle-21723dcf,e5c877619172,"With that, at this hour, two bills are proceeding forward about the civil requirements of self-reliance to keep us mired in failed pseudo-accountability measures against the programs which can easily get passed, and easily get passed.",
cdp-seattle-21723dcf,e5c877619172,The first is HB 1329.,
cdp-seattle-21723dcf,e5c877619172,That's B-I-T dot L-I slash W-A H-B 1329.,
cdp-seattle-21723dcf,e5c877619172,"The bill that's within it will, among other things, allow a virtual option to publicly disclose in a way that would deny Alex Newman the platform to spew hate ever again.",
cdp-seattle-21723dcf,e5c877619172,"I ask Seattle City government to weigh in favor, please.",
cdp-seattle-21723dcf,e5c877619172,"Reinforcing defenses for a more inclusive, more deliberative Republican democracy, as your wonderful council staff and president have done.",
cdp-seattle-21723dcf,e5c877619172,"The second is HB 1304, regarding expediting Seattle's bill, to fill up the Seattle City map, to expedite white rail to only serve immigrants.",
cdp-seattle-21723dcf,e5c877619172,"I ask the Seattle City Council, please help me help my Seattle city friends tomorrow.",
