infra,session_id,sentence,label
cdp-seattle-21723dcf,82da1b59e1d5,Looks like there are no additional comments or questions on Councilmember Pedersen's amendment.,other
cdp-seattle-21723dcf,82da1b59e1d5,"This amendment limits the cities committed of a right to counsel, saying it is conditional on their been sufficient money in the budget . The only reason that we are not having sufficient funding is that elected officials intentionally wanted to Underfund this program.",other
cdp-seattle-21723dcf,82da1b59e1d5,"In safety net and rights, it has a public hearing tomorrow in ways and means . House bill 1078 that restores voter eligibility passed the Senate, 27-22.",other
cdp-seattle-21723dcf,82da1b59e1d5,That legislation is scheduled for executives possession tomorrow at 1:30.,other
cdp-seattle-21723dcf,82da1b59e1d5,"Colleagues, if you amendments on the Council bill 12007, I would like to ask for us to have a conversation about those proposed amendments at this juncture before we continue through the report . for any individuals who would like to address their amendments now during Council briefing, I would solicit that conversation.",other
cdp-seattle-21723dcf,82da1b59e1d5,"They continue to be down almost, actually more than $1 billion over the current biennium and the next.",other
cdp-seattle-21723dcf,82da1b59e1d5,"Also, last week, they provided additional support for public schools.",other
cdp-seattle-21723dcf,82da1b59e1d5,"The contracted providers of--to report back to the city, this is information that is easy for them together.",other
cdp-seattle-21723dcf,82da1b59e1d5,"One reason why and the Democrats were able to destroy welfare in 1996 was because the programs, when they were set up some decades before, were set up with this testing in the first place . throughout the instance of this program, there were wildly false rumors about people abusing it, and these complete Fabrications were used for clients throughout the program . Social Security has endured for almost a century, 86 years, precisely because it is available to everyone, and it is much harder for politicians to divide and conquer because it is universally applicable . that makes it more difficult to dismantle it.",other
cdp-seattle-21723dcf,82da1b59e1d5,"I think it is important to keep that in context, while, with lack of access to Childcare, especially with a lack of In- person schooling during the pandemic.",other
cdp-seattle-21723dcf,82da1b59e1d5,Any other comments or questions on that amendment?,other
cdp-seattle-21723dcf,777b2396616a,Public comment period is now open.,start
cdp-seattle-21723dcf,777b2396616a,The public comment link is also listed on today's agenda.,other
cdp-seattle-21723dcf,777b2396616a,"Colleagues, at this time we will open the remote public comment period for items on the City Council agenda, introduction and referral calendar, and the council's work program.",start
cdp-seattle-21723dcf,777b2396616a,I'll moderate the public comment period in the following manner.,other
cdp-seattle-21723dcf,777b2396616a,"Okay, so with that, we will conclude public comment period and move to other items of business on our agenda.",end
cdp-seattle-21723dcf,777b2396616a,"In these programs, worst practices are shared to promote and extend discriminatory and repressive policing practices that already exist in both countries, including racial profiling, massive spying and surveillance, deportation, detention, and attacks on human rights defenders.",other
cdp-seattle-21723dcf,777b2396616a,Thank you for calling in today.,other
cdp-seattle-21723dcf,777b2396616a,"If you did not follow those instructions, you are going to show up as not present on my end on the public comment signup sheet.",other
cdp-seattle-21723dcf,777b2396616a,And so I wanna urge all the renters listening and join us September 18th at 4 p.m. in Cal Anderson Park for our Rent Control Now rally so we can build this movement.,other
cdp-seattle-21723dcf,777b2396616a,Speakers are going to hear a chime when 10 seconds are left of your allotted time.,other
cdp-seattle-21723dcf,777b2396616a,Jim Singe is showing up as not present.,other
cdp-seattle-21723dcf,777b2396616a,Present.,other
cdp-seattle-21723dcf,777b2396616a,"And prior to this, it was about the homeless situation.",other
cdp-seattle-21723dcf,777b2396616a,"I work and rent in the Central District, and I'm calling in support of the legislation brought forward by Council Member Sawant banning Seattle police from training or having exchange with the military or police of any nation violating the Geneva Conventions of the United Nations.",other
cdp-seattle-21723dcf,01a6d09dd442,Thank you so much if there's no objection the minutes of July 6 2021 will be adopted.,other
cdp-seattle-21723dcf,01a6d09dd442,Hearing no objection the minutes are adopted and just want the record to reflect that we have now been joined by a council member hold welcome.,other
cdp-seattle-21723dcf,01a6d09dd442,Obviously council member savant has the right as a council member to make an amendment to the introduction referral calendar to introduce her proposed legislation in advance of the task force completing its work and my understanding is that that is likely going to happen this afternoon at two o'clock and if it does um folks will have to make a decision about whether or not um they agree with the chair of the public safety and human services committee and my um my support of that decision and um and and uh support or not support uh council member salon's motion to amend the introduction and referral calendar so with that being said let's go ahead and move down the line unless we have any other questions or comments right hearing none,other
cdp-seattle-21723dcf,01a6d09dd442,Also last week my office circulated in the community a petition calling on this police training ban with human rights violators and the response was remarkable within 48 hours more than 800 community members had signed earlier this morning my staff have circulated the petition and signatures to all council offices so you can look at not only the signatures but the number of comments that eloquent comments that have come in which i really appreciate members of the public offering these comments just a few of them martin a union member of the international order of masters mates and pilots and a central district resident wrote quote geneva convention violators have no place in our community is seattle a police state city affiliated with the worst in human rights offenders or a city with standards and justice end quote,other
cdp-seattle-21723dcf,01a6d09dd442,So last week um seattle public libraries reopened green lake northeast northgate and west seattle branch libraries on sunday july 11th the capitol hill branch welcomed the public back in as well with these additional branches now open seattle public i'm sorry seattle parks has 22 of the 27 locations reopened on modified schedules so we look forward to more branches reopening in august as far as native communities um the national news it's actually international news as well interviewed brett shelton he's a lawyer with the native american rights fund um also known as narf regarding the interior secretary deb holland's announced search for graves and remains of indian children near indigenous boarding schools in the united states,other
cdp-seattle-21723dcf,01a6d09dd442,So thank you so much tim and nancy and nancy happy birthday i really appreciate um your your assistance in um really stepping up as a community member and and helping uh get our tiny house villages uh scaled up quicker so um i'm very proud to represent you and i look forward to uh future collaborations on how we can solve homelessness so with that madam president i don't have any other things to report thank you so much councilmember lewis thanks for sharing that story as well anyone else,other
cdp-seattle-21723dcf,01a6d09dd442,Provide 6 months notice.,other
cdp-seattle-21723dcf,01a6d09dd442,Obviously through this combined authority i met with members of the lived experience coalition on friday who confirmed that ceo dones has been meeting with them on a regular basis and incorporating their feedback and concepts into their strategic planning so i am encouraged and looking forward to hearing more directly from ceo dones at the king county regional homelessness authority on how those urgent and critical plans are coming along and how seattle can be a partner in bringing them into reality,other
cdp-seattle-21723dcf,01a6d09dd442,President Peterson.,other
cdp-seattle-21723dcf,01a6d09dd442,Uh we'll also let you know that the seattle animal shelter staff um it could use additional help in getting information out about the ways that folks can adopt furry friends you may have seen some of the statistics in the wake of so many people adopting animals and purchasing new pets now as more people go back into the workplace that is no longer at home a lot of people are giving up their pets so we want to make sure all of these furry friends have a place to call home and really excited that FAS has flagged for us that they helped an animal named jewel a four month old female pit bull that was found in a dumpster with a fractured leg find a home dr bennett was able to spade her fix an umbilical hernia and amputate a limb which allowed her to quickly heal and become available for adoption jewel is considered a tripod uh and they typically do really well especially when they are young and adaptable um we expect to help find her an adoptive home very soon and jewel is just one of many pets who need a home now so,other
cdp-seattle-21723dcf,01a6d09dd442,Morales.,other
cdp-seattle-21723dcf,01a6d09dd442,In Thursday's committee meeting we will discuss with the community panel of renters and renter rights advocates and with City Council central staff members about the 3 renters rights bills from my office of the committee began discussing last week the first bill requires landlords.,other
cdp-seattle-21723dcf,01a6d09dd442,I also met with the office of economic developments interim director banks to talk about a few different things she informed me that she has briefed the film task force and notified them that oed will not be moving forward with a film commission at this point i think there has been a decision to really focus on recovery and they are working to get some priorities for the film task force for 2021 and 2022 i am hoping to receive recommendations from oed on how they proceed with that work and have been told that they will make that presentation once those recommendations are finalized we also discussed separately with interim director banks and with port commissioner stephanie bowman the process for implementing the youth opportunities apprenticeship program which we just added a million dollars to us to begin that partnership with the port so as we are moving forward with a memorandum of understanding i will keep all of you informed on where we are in that process and then finally as it relates to our department issues we it seems there's been a delay on the 15th avenue bia i think we are i think that group of folks is back on track with getting information and documents to us they've adjusted the timeline a little bit but are hoping to have the documents by the end of next week um we may not be able to begin hearing uh that bia in my july committee but we um if not we will uh begin that process in august and it may require that we have a special committee uh meeting to meet the public hearing timeline and and to try to get this done before we begin our budget conversations so it's likely that we will need a special meeting in early september just want to get folks a heads up about that last week i met with neighbors in the chinatown international district to discuss just care some graffiti issues and other public safety issues that are happening folks in the cid are really hoping that we can prioritize that neighborhood in terms of getting folks sheltered there is a growing presence on king street and there was a lot of great work happening with just cares in that neighborhood several months ago but um but the work must continue so met with them to talk about that tomorrow i'll be touring the orca business park in georgetown to discuss similar issues with folks in that neighborhood also tomorrow i'll be speaking with the office of housing about safety enhancements at the udub laundry site as part of the ongoing work that my office is doing with the mount baker community and then on wednesday i'll have office hours at the columbia city farmer's market starting at 3 p.m.,other
cdp-seattle-21723dcf,20dc9c63e26e,"Public comment period is now open, and we'll begin with the first speaker on the list.",start
cdp-seattle-21723dcf,20dc9c63e26e,The public comment link is also listed on today's agenda.,other
cdp-seattle-21723dcf,20dc9c63e26e,"Colleagues, at this time, we will open the remote public comment period for items on the city council agenda, introduction and referral calendar, and the council's work program.",start
cdp-seattle-21723dcf,20dc9c63e26e,There are no more public comment registrants.,end
cdp-seattle-21723dcf,20dc9c63e26e,I'll moderate the public comment period in the following manner.,other
cdp-seattle-21723dcf,20dc9c63e26e,"It's just not something that really meets the moment right now and I feel like council members should be more receptive to the pressure that we've been putting on them throughout the last couple of years in every perennial council member or excuse me, people's budget movement.",other
cdp-seattle-21723dcf,20dc9c63e26e,"This is all included around an athletic field, forest land and park land.",other
cdp-seattle-21723dcf,20dc9c63e26e,"As a reminder, Fort Lawton project approved by council will create 85 supportive housing units for older adults, including veterans who've experienced.",other
cdp-seattle-21723dcf,20dc9c63e26e,"$24 million is going into economic recovery and resilience investments that will continue equitable, creative, culturally appropriate opportunities and entrepreneur ships.",other
cdp-seattle-21723dcf,20dc9c63e26e,"The committee recommends the bill Pat, or excuse me, the committee recommends the city council approve and file the clerk file.",other
cdp-seattle-21723dcf,20dc9c63e26e,Yes.,other
cdp-seattle-21723dcf,20dc9c63e26e,Passes and the chair will sign it.,other
cdp-seattle-21723dcf,20dc9c63e26e,"Counsel bill one, two, zero, two, zero, zero agenda.",other
cdp-seattle-21723dcf,20dc9c63e26e,Aye.,other
cdp-seattle-21723dcf,09fbebde2426,Council member Mosquera is presenting a proclamation on affordable housing week and then we will open the floor to comments from other council members.,other
cdp-seattle-21723dcf,09fbebde2426,It is 2.01 p.m.,other
cdp-seattle-21723dcf,09fbebde2426,"Good afternoon, everyone, the May 10th 2021 meeting of the Seattle City Council come to order.",other
cdp-seattle-21723dcf,09fbebde2426,I want to thank each and every one of you for signing on to the proclamation that was sent around this morning.,other
cdp-seattle-21723dcf,09fbebde2426,And so I'm going to turn it back over to you.,other
cdp-seattle-21723dcf,09fbebde2426,And this proclamation is in concurrence with other cities across the country who are declaring this week affordable housing week.,other
cdp-seattle-21723dcf,09fbebde2426,So am I good right now?,other
cdp-seattle-21723dcf,09fbebde2426,"I'm not sure if there's something on your computer, like a piece of paper or a post it.",other
cdp-seattle-21723dcf,09fbebde2426,Thank you.,other
cdp-seattle-21723dcf,09fbebde2426,Mosquera?,other
cdp-seattle-21723dcf,09fbebde2426,I'm sorry.,other
cdp-seattle-21723dcf,aa0009d09bf4,The regular public comment period for this committee meeting is now open.,start
cdp-seattle-21723dcf,aa0009d09bf4,"At this time, we will open the remote general public comment period.",start
cdp-seattle-21723dcf,aa0009d09bf4,The public comment link is also listed on today's agenda.,other
cdp-seattle-21723dcf,aa0009d09bf4,I will moderate the public comment period in the following manner.,other
cdp-seattle-21723dcf,aa0009d09bf4,Next slide.,other
cdp-seattle-21723dcf,aa0009d09bf4,I'm Tracy Cantrell and I'm here to give an update.,other
cdp-seattle-21723dcf,aa0009d09bf4,This grant funding and this program allows City Light to go above and beyond its licensure agreement.,other
cdp-seattle-21723dcf,aa0009d09bf4,Thank you.,other
cdp-seattle-21723dcf,aa0009d09bf4,"Okay, will the clerk please call the roll on the adoption of Amendment 1?",other
cdp-seattle-21723dcf,aa0009d09bf4,"Council Member, did you want to speak to that before I move on?",other
cdp-seattle-21723dcf,aa0009d09bf4,"Well, I seem to be having a technical difficulty that my PDF doesn't want to load the last three pages of this.",other
cdp-seattle-21723dcf,aa0009d09bf4,"Well, not specifically about the amendment, but Lisa, you've mentioned a couple of times now that you were not able to find policies that you were looking for.",other
cdp-seattle-21723dcf,aa0009d09bf4,Amendment 2 is incorporated.,other
cdp-seattle-21723dcf,aa0009d09bf4,This is the same amendment we've approved for all the the Surveillance Impact Reports thus far and are there any comments on Amendment 1?,other
cdp-seattle-21723dcf,65d7d6ac6178,"Right now, before we begin our items for today, we have public comment.",start
cdp-seattle-21723dcf,65d7d6ac6178,"Thank you, and thank you to all who spoke in today's public comment period.",other
cdp-seattle-21723dcf,65d7d6ac6178,The public comment during council meetings happens in the middle of the day when workers are working.,other
cdp-seattle-21723dcf,65d7d6ac6178,60 seconds of public comment is completely inadequate for the proposals that we're seeing.,other
cdp-seattle-21723dcf,65d7d6ac6178,Council Member Lewis?,other
cdp-seattle-21723dcf,65d7d6ac6178,It's a very big issue.,other
cdp-seattle-21723dcf,65d7d6ac6178,That increase housing access for all.,other
cdp-seattle-21723dcf,65d7d6ac6178,Laura low followed by Grayson.,other
cdp-seattle-21723dcf,65d7d6ac6178,But of course we cannot stop there.,other
cdp-seattle-21723dcf,65d7d6ac6178,"Yeah, I was about to interrupt Jeff, actually.",other
cdp-seattle-21723dcf,65d7d6ac6178,Don't kick us while we're down.,other
cdp-seattle-21723dcf,65d7d6ac6178,If you have any more comments.,other
cdp-seattle-21723dcf,65d7d6ac6178,So we can engage in a democratic process.,other
cdp-seattle-21723dcf,65d7d6ac6178,"But restrictive legislation is forcing us to reconsider owning rental property and offering these well-maintained properties at very, very low rents.",other
cdp-seattle-21723dcf,d594eaa5e872,"But again, this resolution today simply sets the date of the public hearing.",other
cdp-seattle-21723dcf,d594eaa5e872,My comments are on the report.,other
cdp-seattle-21723dcf,d594eaa5e872,Thank you again for opening the meeting that way.,other
cdp-seattle-21723dcf,d594eaa5e872,"With that being said, we are adjourned, and I will see you all at 2 o'clock.",other
cdp-seattle-21723dcf,d594eaa5e872,Next up is Council Member Lewis.,other
cdp-seattle-21723dcf,d594eaa5e872,And I look forward to that committee meeting and look forward to seeing everybody there on Wednesday.,other
cdp-seattle-21723dcf,d594eaa5e872,"Uh, this week I'll be participating in another, uh, town hall in Rainier beach.",other
cdp-seattle-21723dcf,d594eaa5e872,"So, um, it was fun to see, and I do want to thank Karen calendar with Columbia and Hillman city neighbors in action for organizing the event.",other
cdp-seattle-21723dcf,d594eaa5e872,All right.,other
cdp-seattle-21723dcf,d594eaa5e872,"As we know, places are sacred, and when you name them, people ask, who is that person?",other
cdp-seattle-21723dcf,d594eaa5e872,"We will also have a briefing and vote on Council Bill 120106, the Bordeaux House landmark I just mentioned, and a briefing from Office of Planning and Community Development on the racial equity plan for the comprehensive plan major update process.",other
cdp-seattle-21723dcf,d594eaa5e872,"And the health professionals that are part of the mobile crisis teams, again, housed in HSD.",other
cdp-seattle-21723dcf,d594eaa5e872,Thank you.,other
cdp-seattle-21723dcf,d594eaa5e872,All of these applicants were approved unanimously by our committee and we met them all at committee.,other
cdp-seattle-21723dcf,f6e1f3c08a43,At this time we will open the remote general public comment period.,start
cdp-seattle-21723dcf,f6e1f3c08a43,We go to a public comment period.,start
cdp-seattle-21723dcf,f6e1f3c08a43,The regular public comment period for this committee meeting is now open and we will begin with the first speaker on the list.,start
cdp-seattle-21723dcf,f6e1f3c08a43,I will moderate the public comment period in the following manner.,other
cdp-seattle-21723dcf,f6e1f3c08a43,The same potential civil liberties and potential disparate impacts were identified in the SIR.,other
cdp-seattle-21723dcf,f6e1f3c08a43,All right.,other
cdp-seattle-21723dcf,f6e1f3c08a43,SDOT is also continuing its work on a spend plan proposal for the $20 VLF that was approved through the budget process that will come before you around the beginning of April.,other
cdp-seattle-21723dcf,f6e1f3c08a43,That's the question I was asking.,other
cdp-seattle-21723dcf,f6e1f3c08a43,So let me.,other
cdp-seattle-21723dcf,f6e1f3c08a43,"Which brings me to slide 10, I probably already know the answer, figured I'd ask it anyways.",other
cdp-seattle-21723dcf,f6e1f3c08a43,For everybody involved.,other
cdp-seattle-21723dcf,f6e1f3c08a43,So we have several folks here from Information Technology Department and from the departments that have the existing technologies for which we're going to eventually approve surveillance impact reports on.,other
cdp-seattle-21723dcf,f6e1f3c08a43,This technology is being used right now in two applications.,other
cdp-seattle-21723dcf,42537655cf11,"We will have exactly 20 minutes of public comment offered this afternoon during full Council, and I look forward to seeing you all then.",other
cdp-seattle-21723dcf,42537655cf11,"I am not hearing any additional comments, so I'm going to go ahead and adjourn us for the morning.",other
cdp-seattle-21723dcf,42537655cf11,"This would, just for by way of background, this would provide for any future declarations of public emergency that the provisions related to the Open Public Meetings Act, which were initially implemented by executive order by the governor and then subsequently extended through the duration earlier in session.",other
cdp-seattle-21723dcf,42537655cf11,"Closing with transportation, just some brief updates, because I know we're probably low on time.",other
cdp-seattle-21723dcf,42537655cf11,"As we said, it would require a constitutional amendment, so just wanted to make sure everybody understood what that bill was before moving forward with the other housing bills.",other
cdp-seattle-21723dcf,42537655cf11,Certainly.,other
cdp-seattle-21723dcf,42537655cf11,There are points for full council.,other
cdp-seattle-21723dcf,42537655cf11,"The clean fuel standard, I discussed in environment, just a small update here.",other
cdp-seattle-21723dcf,42537655cf11,"Colleagues, any questions on budget and or revenue section?",other
cdp-seattle-21723dcf,42537655cf11,"So again, the bills that are being discussed right now related to wealth tax, capital gains tax, and other progressive revenue tax streams do not include any preemption language and would not harm the City Council's efforts around passage of and implementation of Jump Start Seattle as proposed by Council Member Mosqueda and as it was co-sponsored by many of us on this Council.",other
cdp-seattle-21723dcf,42537655cf11,And so I anticipate it will continue to move forward.,other
cdp-seattle-21723dcf,42537655cf11,"Thank you so much, Councilmember Lewis.",other
cdp-seattle-21723dcf,42537655cf11,"Thank you very much, Council President.",other
cdp-seattle-21723dcf,42537655cf11,"Council Member Mosqueda, please.",other
cdp-seattle-21723dcf,5d71e3116ccd,Public comment period for this time is up to 10 minutes.,other
cdp-seattle-21723dcf,5d71e3116ccd,"Public comment period is now open, and we will begin with the first Speaker on the list.",start
cdp-seattle-21723dcf,5d71e3116ccd,"Sun, can you confirm there are no public registrants for public comment?",end
cdp-seattle-21723dcf,5d71e3116ccd,Confirm there are no more public comments for registrants.,end
cdp-seattle-21723dcf,5d71e3116ccd,Present.,other
cdp-seattle-21723dcf,5d71e3116ccd,"Up next, we have Michael Ramos, followed by Dale Grouthouse, still not present, and Naomi see.",other
cdp-seattle-21723dcf,5d71e3116ccd,This is something that I have been hearing about for the last three years working on Council.,other
cdp-seattle-21723dcf,5d71e3116ccd,That was really helpful.,other
cdp-seattle-21723dcf,5d71e3116ccd,Just wanted to check how that has been.,other
cdp-seattle-21723dcf,5d71e3116ccd,"I am concerned this amendment could be interpreted to prevent a church from signing along with the nonprofit developer or require a church to own and manage the affordable housing units themselves, which is a job often left to housing providers . that is why, again, I support your intent, can support the sentiment today, and open to continuing the conversation.",other
cdp-seattle-21723dcf,5d71e3116ccd,"I have heard, you have heard in public comment from bill Ramos, the chair of--the church Council of greater Seattle with concerns about these amendments.",other
cdp-seattle-21723dcf,5d71e3116ccd,I will call on one Speaker at a time at the order in which they were just on the Council' Website.,other
cdp-seattle-21723dcf,5d71e3116ccd,"I think the concern I have echoed would be the good chair that Strauss had said, and that is a greater Stakeholder input that is needed, but most notably, and I'm not sure Aly, if you or Teresa have had a chance to Opine on this.",other
cdp-seattle-21723dcf,5d71e3116ccd,"Sometimes it's challenging issues, sometimes lack of responsiveness from the applicant's . Sometimes it is just a challenge to the question being asked, so that is where we want to focus on.",other
cdp-seattle-21723dcf,7f74c8c60869,Public comment period is now open.,start
cdp-seattle-21723dcf,7f74c8c60869,Public comment period for today is 20 minutes.,other
cdp-seattle-21723dcf,7f74c8c60869,Public comment link is also listed on today's agenda.,other
cdp-seattle-21723dcf,7f74c8c60869,I'll moderate the public comment period in the following manner.,other
cdp-seattle-21723dcf,7f74c8c60869,Yes.,other
cdp-seattle-21723dcf,7f74c8c60869,"That bullying, antisocial intransigence allows police to escape accountability, guaranteeing a repeat.",other
cdp-seattle-21723dcf,7f74c8c60869,"Again, we're going to start with the first speaker.",other
cdp-seattle-21723dcf,7f74c8c60869,"So I moved to amend council bill one, two, zero one, eight, six.",other
cdp-seattle-21723dcf,7f74c8c60869,"They make even less than we do, so we need to help non-union people if we're pro-labor, which I heard from Democrats that they say they're pro-labor, but I'd really like to see it with my own eyes.",other
cdp-seattle-21723dcf,7f74c8c60869,Please support this bill.,other
cdp-seattle-21723dcf,7f74c8c60869,"As an activist with the eight-year-long people's budget movement, I support the efforts of my fellow community members, organizing with the solidarity budget movement, and I really hope we can work together and push the city council to increase the Amazon tax by $120 million so we can have a real economic recovery.",other
cdp-seattle-21723dcf,7f74c8c60869,"Gabriel, you are still muted, so you'll need to press star six so we can hear you.",other
cdp-seattle-21723dcf,7f74c8c60869,"Okay, can you hear me?",other
cdp-seattle-21723dcf,d62acc3d7c0a,"At this time, we will open the remote public comment period for items on today's agenda.",start
cdp-seattle-21723dcf,d62acc3d7c0a,"Hearing no objection, public comment is now closed.",end
cdp-seattle-21723dcf,d62acc3d7c0a,"So, while we are opening public comment, we will immediately close it if you've signed up inadvertently for full councils, public comment, full council has been canceled for today.",other
cdp-seattle-21723dcf,d62acc3d7c0a,I will move to close the public comment.,end
cdp-seattle-21723dcf,d62acc3d7c0a,This is not meant as an external procedure for the viewing public.,other
cdp-seattle-21723dcf,d62acc3d7c0a,"I'm seeing, I'm not seeing any feel free to pop up if you do wish my last question is if we decide to approve this reason next week, what are the next steps from there.",other
cdp-seattle-21723dcf,d62acc3d7c0a,If you do apply to the housing authority.,other
cdp-seattle-21723dcf,d62acc3d7c0a,Here.,other
cdp-seattle-21723dcf,d62acc3d7c0a,Councilmember Juarez?,other
cdp-seattle-21723dcf,d62acc3d7c0a,It covers two portions of two split zone parcels on the northeast corner of that intersection.,other
cdp-seattle-21723dcf,d62acc3d7c0a,So on this site.,other
cdp-seattle-21723dcf,d62acc3d7c0a,Councilmember Lewis?,other
cdp-seattle-21723dcf,d62acc3d7c0a,Chair Strauss?,other
cdp-seattle-21723dcf,d62acc3d7c0a,I guess that's a salmon color area on the site.,other
cdp-seattle-21723dcf,d20830106f1f,Let's move into public comment first.,start
cdp-seattle-21723dcf,d20830106f1f,There are 21 people signed up for public comment.,other
cdp-seattle-21723dcf,d20830106f1f,I am seeing no additional comments.,other
cdp-seattle-21723dcf,d20830106f1f,"Madam Chair, that's five in favor.",other
cdp-seattle-21723dcf,d20830106f1f,"But still, for this legislation, which is more narrowly focused on particular employers that are primarily engaged in groceries or that do it as part of their larger general merchandise sale of items, it was determined to go ahead and base it on this bifurcated definition that distinguishes between primarily supermarkets and then general merchandise, which has 30% of its sales floor space in groceries.",other
cdp-seattle-21723dcf,d20830106f1f,So that's been great.,other
cdp-seattle-21723dcf,d20830106f1f,"The last three speakers are Elena Perez, Delia Pinto, and Yolanda Suarez.",other
cdp-seattle-21723dcf,d20830106f1f,"Early last year, I was invited to join a call organized by the Grocery Workers Union to create an open forum for their members to express concerns, fears, questions, and suggestions.",other
cdp-seattle-21723dcf,d20830106f1f,Do we have Maggie with us?,other
cdp-seattle-21723dcf,d20830106f1f,I'm going to let Terry.,other
cdp-seattle-21723dcf,d20830106f1f,"This is to the Labor Standards Advisory Committee appointments, item number 10 through 13.",other
cdp-seattle-21723dcf,d20830106f1f,I'll turn it over to my colleagues to see if there's any questions or comments at this point for our new appointees to Community Roots Housing PDA.,other
cdp-seattle-21723dcf,d20830106f1f,I love that we are able to provide the essential services to our neighbors.,other
cdp-seattle-21723dcf,ab1f63bb1acf,. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,other
cdp-seattle-21723dcf,ab1f63bb1acf,. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,other
cdp-seattle-21723dcf,ab1f63bb1acf,. .,other
cdp-seattle-21723dcf,650a08ca4118,Public comment period is now open and will remain open until 225 p.m. or until we finish with those individuals who've signed up for public comment.,start
cdp-seattle-21723dcf,650a08ca4118,The public comment link is also listed on today's agenda.,other
cdp-seattle-21723dcf,650a08ca4118,"At this time, we'll open remote public comment period for items on the City Council agenda, introduction and referral calendar, and the Council's work program.",start
cdp-seattle-21723dcf,650a08ca4118,So we're going to go ahead and close out the period of public comment and move on to other items of business on the agenda.,end
cdp-seattle-21723dcf,650a08ca4118,I will moderate the public comment period in the following manner.,other
cdp-seattle-21723dcf,650a08ca4118,"Are their director salaries of over $187,000 a year not sufficient for us to expect minimal competence?",other
cdp-seattle-21723dcf,650a08ca4118,"And lastly, we have Alana Peterson, who is an attorney at Pacific Law Group and has particular experience working with the State Environmental Policy Act, the Growth Management Act, and Local Comprehensive Plans.",other
cdp-seattle-21723dcf,650a08ca4118,Is there a second?,other
cdp-seattle-21723dcf,650a08ca4118,"Those are the candidates before us today, Council President and colleagues, and I look forward to taking any questions that you may have.",other
cdp-seattle-21723dcf,650a08ca4118,Sawant?,other
cdp-seattle-21723dcf,650a08ca4118,Mosqueda?,other
cdp-seattle-21723dcf,650a08ca4118,"Hearing none, colleagues, this does conclude the items of business on today's agenda.",other
cdp-seattle-21723dcf,650a08ca4118,Thank you.,other
cdp-seattle-21723dcf,650a08ca4118,"I am representing two organizations I work and volunteer for, respectively, the Seattle Youth Symphony Orchestra and the Seattle World Percussion Society.",other
cdp-seattle-21723dcf,650a08ca4118,"Like many arts organizations in Seattle, the Seattle World Percussion Society has been seeking ways to make our event, the annual World Rhythm Festival, more accessible for diverse audiences.",other
cdp-seattle-21723dcf,baf9d6f05851,So at this time we'll open the remote general public comment period.,start
cdp-seattle-21723dcf,baf9d6f05851,So in that case we will go ahead and close the public the general public comment period and we'll go right to item 1.,end
cdp-seattle-21723dcf,baf9d6f05851,I'm noting that there are no speakers signed up for the general public comment period.,end
cdp-seattle-21723dcf,baf9d6f05851,Thank you very much.,other
cdp-seattle-21723dcf,baf9d6f05851,Okay.,other
cdp-seattle-21723dcf,baf9d6f05851,"I think one of the things that's really important about this question is how how it highlights the the criticality of regional action, right?",other
cdp-seattle-21723dcf,baf9d6f05851,The IRP framework supports nimble decision-making by identifying important data and information to support customer and utility choices this work takes time and there are boundaries on what we can know and about all these factors our job is to bring the science the modeling conclusions the public's opinion and response and the relevant factors to you to help you in your job and help our customers as well in their choices we must work to simplify these communications and keep our customer owners wanting to learn more and help meet our calls for relieving future pressures working together it's going to ensure that we find the best solutions and as such deliver the outcomes our can our communities need we ask for your help in bringing all our customer owners into this new future to inform and ensure inclusivity by letting them know about the IRP I'm gonna hand it back to Emeka to close this out thank you Elisa and great work and a great presentation so in closing I just wanted to leave this slide up here to highlight an important group of partners some of whom I hope may be listening in with us today the IRP process benefits really from a broad group of technical advisors who ask us lots of tough questions they provide valuable insights for our plans and they have diverse backgrounds in expertise in engineering and economics and water resources air pollution sustainable buildings energy policy so lots of really great deep technical knowledge we met with them seven times in this process two meetings in 2019 and five meetings in 2020 in the midst of a pandemic and so they were really gracious with giving us their time and have been pivotal and how we think about tuning the information we present and each one of those meetings has active participation we give them presentations and talk about inputs and methodologies talk about analysis results and sort of how we're planning for the 2022 IRP looking forward and so for the 2022 IRP process we look forward to continuing working with a lot of these same folks to provide guidance on the breadth and timing of policies that we will need to be considered with input from from them and from customers from stakeholders and of course from leadership from our council and last week we actually started the 2022 process already so we've had our first kickoff meeting of that cycle and beginning to sort of frame and shape the work that will go into that so you will always obviously have access to see the proposed resolution to adopt the IRP progress report and a copy of the report and all the associated legislative and background documents again as as was as the chair pointed out at the start having the approval of this committee and subsequently the full council will complete an important statutory obligation and then we'll set the stage for that 2022 IRP so again I want to thank you all for your time and for your leadership and great questions and we'll stop here for any last questions.,other
cdp-seattle-21723dcf,baf9d6f05851,"In addition to the direct benefits of those walking and biking to school and reducing collisions, this intersection also serves the Pinehurst neighborhood greenway on Northeast 117th.",other
